stage_id,ranking,rider_time,rider_name,rider_country,rider_team,rider_age
8,65,15816,Guillaume Martin,France,Wanty-Groupe Gobert,25
8,66,15816,Philippe Gilbert,Belgium,Quick-Step Floors,36
8,67,15816,Mathias Frank,Switzerland,AG2R La Mondiale,31
8,68,15816,Arthur Vichot,France,Groupama-FDJ,29
8,69,15816,Primoz Roglic,Slovenia,LottoNL-Jumbo,28
8,70,15816,Ramon Sinkeldam,Netherlands,Groupama-FDJ,29
8,71,15816,Sylvain Chavanel,France,Direct Énergie,39
8,72,15816,Magnus Cort Nielsen,Denmark,Astana,25
8,73,15816,Pierre Rolland,France,EF Education First-Drapac p/b Cannondale,31
8,74,15816,Mathew Hayman,Australia,Mitchelton-Scott,40
8,75,15816,Rudy Molard,France,Groupama-FDJ,28
8,76,15816,Patrick Bevin,New Zealand,BMC Racing Team,27
8,77,15816,Kristijan Koren,Slovenia,Bahrain-Merida,31
8,78,15816,Amaël Moinard,France,Fortuneo-Samsic,36
8,79,15816,Julien Simon,France,Cofidis,32
8,80,15816,Thomas Degand,Belgium,Wanty-Groupe Gobert,32
8,81,15816,Tanel Kangert,Estonia,Astana,31
8,82,15816,Rein Taaramäe,Estonia,Direct Énergie,31
8,83,15816,Laurens Ten Dam,Netherlands,Team Sunweb,37
8,84,15816,Imanol Erviti,Spain,Movistar Team,34
8,85,15816,Kevin Ledanois,France,Fortuneo-Samsic,24
8,86,15816,Mikel Nieve,Spain,Mitchelton-Scott,34
8,87,15816,Lilian Calmejane,France,Direct Énergie,25
8,88,15816,Andrey Amador,Costa Rica,Movistar Team,31
8,89,15816,Daniel Felipe Martínez,Colombia,EF Education First-Drapac p/b Cannondale,22
8,90,15816,Simon Gerrans,Australia,BMC Racing Team,38
8,91,15816,Romain Sicard,France,Direct Énergie,30
8,92,15816,André Greipel,Germany,Lotto-Soudal,35
8,93,15816,Fernando Gaviria,Colombia,Quick-Step Floors,23
8,94,15841,Yoann Offredo,France,Wanty-Groupe Gobert,31
8,95,15842,Tobias Ludvigsson,Sweden,Groupama-FDJ,27
8,96,15842,Serge Pauwels,Belgium,Team Dimension Data,34
8,97,15846,Julien Bernard,France,Trek-Segafredo,26
8,98,15846,Dimitri Claeys,Belgium,Cofidis,31
8,99,15846,Edvald Boasson Hagen,Norway,Team Dimension Data,31
8,100,15846,Robert Gesink,Netherlands,LottoNL-Jumbo,32
8,101,15854,Amund Grøndahl Jansen ,Norway,LottoNL-Jumbo,24
8,102,15856,Mark Renshaw,Australia,Team Dimension Data,35
8,103,15858,Paul Martens,Germany,LottoNL-Jumbo,34
8,104,15858,Marc Soler,Spain,Movistar Team,24
8,105,15858,Marcel Sieberg,Germany,Lotto-Soudal,36
8,106,15861,Lukas Pöstlberger,Austria,Bora-Hansgrohe,26
8,107,15865,Jasper De Buyst,Belgium,Lotto-Soudal,24
8,108,15866,Stefan Küng,Switzerland,BMC Racing Team,24
8,109,15866,Michael Hepburn,Australia,Mitchelton-Scott,26
8,110,15866,Jesper Hansen,Denmark,Astana,27
8,111,15875,Simon Geschke,Germany,Team Sunweb,32
8,112,15879,Reinardt Janse Van Rensburg,South Africa,Team Dimension Data,29
8,113,15880,Thomas De Gendt,Belgium,Lotto-Soudal,31
8,114,15880,Julien Vermote,Belgium,Team Dimension Data,28
8,115,15880,Michael Schär,Switzerland,BMC Racing Team,31
8,116,15880,Tomasz Marczynski,Poland,Lotto-Soudal,34
8,117,15890,Tom-Jelte Slagter,Netherlands,Team Dimension Data,29
8,118,15892,Darwin Atapuma,Colombia,UAE Team Emirates,30
8,119,15892,Kristijan Ðurasek,Croatia,UAE Team Emirates,30
8,120,15892,Daniel Martin,Ireland,UAE Team Emirates,31
8,121,15892,Rick Zabel,Germany,Team Katusha-Alpecin,24
8,122,15892,Maxime Bouet,France,Fortuneo-Samsic,31
8,123,15892,David Gaudu,France,Groupama-FDJ,21
8,124,15892,Julian Alaphilippe,France,Quick-Step Floors,26
8,125,15892,Guillaume Van Keirsbulck,Belgium,Wanty-Groupe Gobert,27
8,126,15898,Anthony Turgis,France,Cofidis,24
8,127,15899,Chad Haga,United States,Team Sunweb,29
8,128,15906,Luke Durbridge,Australia,Mitchelton-Scott,27
8,129,15906,Olivier Le Gac,France,Groupama-FDJ,24
8,130,15910,Jérôme Cousin,France,Direct Énergie,29
8,131,15910,Jens Keukeleire,Belgium,Lotto-Soudal,29
8,132,15927,Tom Scully,New Zealand,EF Education First-Drapac p/b Cannondale,28
8,133,15927,Tim Declercq,Belgium,Quick-Step Floors,29
8,134,15927,Élie Gesbert,France,Fortuneo-Samsic,23
8,135,15927,Marco Minnaard,Netherlands,Wanty-Groupe Gobert,29
8,136,15936,Christophe Laporte,France,Cofidis,25
8,137,15936,Luke Rowe,Great Britain,Team Sky,28
8,138,15936,Michal Kwiatkowski,Poland,Team Sky,28
8,139,15936,Maciej Bodnar,Poland,Bora-Hansgrohe,33
8,140,15952,Roberto Ferrari,Italy,UAE Team Emirates,35
8,141,15964,Gianni Moscon,Italy,Team Sky,24
8,142,16035,Sep Vanmarcke,Belgium,EF Education First-Drapac p/b Cannondale,29
8,143,16035,Lawson Craddock,United States,EF Education First-Drapac p/b Cannondale,26
8,144,16038,Nicolas Edet,France,Cofidis,30
8,145,16038,Daniel Navarro,Spain,Cofidis,34
8,146,16038,Jay Thomson,South Africa,Team Dimension Data,32
8,147,16038,Jesús Herrada,Spain,Cofidis,27
8,148,16038,Marco Marcato,Italy,UAE Team Emirates,34
8,149,16038,Jonathan Castroviejo,Spain,Team Sky,31
8,150,16038,José Joaquín Rojas,Spain,Movistar Team,33
8,151,16038,Romain Hardy,France,Fortuneo-Samsic,29
8,152,16038,Oliviero Troia,Italy,UAE Team Emirates,23
8,153,16038,Fabien Grellier,France,Direct Énergie,23
8,154,16038,Franco Pellizotti,Italy,Bahrain-Merida,40
8,155,16038,Ian Boswell,United States,Team Katusha-Alpecin,27
8,156,16114,Damien Howson,Australia,Mitchelton-Scott,25
8,157,16114,Michael Gogl,Austria,Trek-Segafredo,24
8,158,16114,Pavel Kochetkov,Russia,Team Katusha-Alpecin,32
8,159,16114,Toms Skujins,Latvia,Trek-Segafredo,27
8,160,16114,Anthony Perez,France,Cofidis,27
8,161,16114,Antwan Tolhoek,Netherlands,LottoNL-Jumbo,24
8,162,16114,Timo Roosen,Netherlands,LottoNL-Jumbo,25
8,163,16118,Rory Sutherland,Australia,UAE Team Emirates,36
8,164,16118,Jelle Vanendert,Belgium,Lotto-Soudal,33
8,165,16118,Pawel Poljanski,Poland,Bora-Hansgrohe,28
8,166,16118,Omar Fraile,Spain,Astana,27
8,167,16118,Wout Poels,Netherlands,Team Sky,30
8,168,16118,Damien Gaudin,France,Direct Énergie,31
8,169,16481,Simon Clarke,Australia,EF Education First-Drapac p/b Cannondale,31
8,170,16481,Tony Martin,Germany,Team Katusha-Alpecin,33
9,1,12266,John Degenkolb,Germany,Trek-Segafredo,29
9,2,12266,Greg Van Avermaet,Belgium,BMC Racing Team,33
9,3,12266,Yves Lampaert,Belgium,Quick-Step Floors,27
9,4,12285,Philippe Gilbert,Belgium,Quick-Step Floors,36
9,5,12285,Peter Sagan,Slovakia,Bora-Hansgrohe,28
9,6,12285,Jasper Stuyven,Belgium,Trek-Segafredo,26
9,7,12285,Bob Jungels,Luxembourg,Quick-Step Floors,25
9,8,12293,André Greipel,Germany,Lotto-Soudal,35
9,9,12293,Edvald Boasson Hagen,Norway,Team Dimension Data,31
9,10,12293,Timothy Dupont,Belgium,Wanty-Groupe Gobert,30
9,11,12293,Alexander Kristoff,Norway,UAE Team Emirates,31
9,12,12293,Nils Politt,Germany,Team Katusha-Alpecin,24
9,13,12293,Fernando Gaviria,Colombia,Quick-Step Floors,23
9,14,12293,Sylvain Chavanel,France,Direct Énergie,39
9,15,12293,Warren Barguil,France,Fortuneo-Samsic,26
9,16,12293,Geraint Thomas,Great Britain,Team Sky,32
9,17,12293,Lilian Calmejane,France,Direct Énergie,25
9,18,12293,Alejandro Valverde,Spain,Movistar Team,38
9,19,12293,Tom Dumoulin,Netherlands,Team Sunweb,27
9,20,12293,Steven Kruijswijk,Netherlands,LottoNL-Jumbo,31
9,21,12293,Bauke Mollema,Netherlands,Trek-Segafredo,31
9,22,12293,Chris Froome,Great Britain,Team Sky,33
9,23,12293,Vincenzo Nibali,Italy,Bahrain-Merida,33
9,24,12293,Nairo Quintana,Colombia,Movistar Team,28
9,25,12293,Domenico Pozzovivo,Italy,Bahrain-Merida,35
9,26,12293,Primoz Roglic,Slovenia,LottoNL-Jumbo,28
9,27,12293,Adam Yates,Great Britain,Mitchelton-Scott,25
9,28,12293,Tanel Kangert,Estonia,Astana,31
9,29,12293,Ilnur Zakarin,Russia,Team Katusha-Alpecin,28
9,30,12293,Rafal Majka,Poland,Bora-Hansgrohe,28
9,31,12293,Jakob Fuglsang,Denmark,Astana,33
9,32,12293,Daniel Martin,Ireland,UAE Team Emirates,31
9,33,12293,Søren Kragh Andersen,Denmark,Team Sunweb,23
9,34,12293,Mathew Hayman,Australia,Mitchelton-Scott,40
9,35,12300,Mikel Landa,Spain,Movistar Team,28
9,36,12300,Romain Bardet,France,AG2R La Mondiale,27
9,37,12300,Tim Declercq,Belgium,Quick-Step Floors,29
9,38,12302,Julien Vermote,Belgium,Team Dimension Data,28
9,39,12304,Marcel Sieberg,Germany,Lotto-Soudal,36
9,40,12304,Jelle Vanendert,Belgium,Lotto-Soudal,33
9,41,12304,Serge Pauwels,Belgium,Team Dimension Data,34
9,42,12304,Robert Gesink,Netherlands,LottoNL-Jumbo,32
9,43,12304,Daryl Impey,South Africa,Mitchelton-Scott,31
9,44,12308,Arnaud Démare,France,Groupama-FDJ,26
9,45,12308,Edward Theuns,Belgium,Team Sunweb,27
9,46,12308,Marcus Burghardt,Germany,Bora-Hansgrohe,35
9,47,12308,Julien Bernard,France,Trek-Segafredo,26
9,48,12313,Damien Gaudin,France,Direct Énergie,31
9,49,12314,Oliver Naesen,Belgium,AG2R La Mondiale,27
9,50,12321,Toms Skujins,Latvia,Trek-Segafredo,27
9,51,12328,Pavel Kochetkov,Russia,Team Katusha-Alpecin,32
9,52,12338,Mark Cavendish,Great Britain,Team Dimension Data,33
9,53,12338,Oliviero Troia,Italy,UAE Team Emirates,23
9,54,12349,Imanol Erviti,Spain,Movistar Team,34
9,55,12349,Andrey Amador,Costa Rica,Movistar Team,31
9,56,12356,Simon Geschke,Germany,Team Sunweb,32
9,57,12376,Kristijan Ðurasek,Croatia,UAE Team Emirates,30
9,58,12381,Taylor Phinney,United States,EF Education First-Drapac p/b Cannondale,28
9,59,12381,Rigoberto Urán,Colombia,EF Education First-Drapac p/b Cannondale,31
9,60,12381,Pierre Rolland,France,EF Education First-Drapac p/b Cannondale,31
9,61,12381,Thomas Boudat,France,Direct Énergie,24
9,62,12381,Tony Gallopin,France,AG2R La Mondiale,30
9,63,12381,Chad Haga,United States,Team Sunweb,29
9,64,12381,Franco Pellizotti,Italy,Bahrain-Merida,40
9,65,12381,Maxime Bouet,France,Fortuneo-Samsic,31
9,66,12381,Amaël Moinard,France,Fortuneo-Samsic,36
9,67,12381,Nicolas Edet,France,Cofidis,30
9,68,12381,Mikel Nieve,Spain,Mitchelton-Scott,34
9,69,12381,Ramon Sinkeldam,Netherlands,Groupama-FDJ,29
9,70,12381,Stefan Küng,Switzerland,BMC Racing Team,24
9,71,12381,Reinardt Janse Van Rensburg,South Africa,Team Dimension Data,29
9,72,12398,Luke Durbridge,Australia,Mitchelton-Scott,27
9,73,12412,Roberto Ferrari,Italy,UAE Team Emirates,35
9,74,12469,Tom Scully,New Zealand,EF Education First-Drapac p/b Cannondale,28
9,75,12521,Omar Fraile,Spain,Astana,27
9,76,12521,Dmitriy Gruzdev,Kazakhstan,Astana,32
9,77,12521,Michael Hepburn,Australia,Mitchelton-Scott,26
9,78,12577,Damiano Caruso,Italy,BMC Racing Team,30
9,79,12577,Heinrich Haussler,Australia,Bahrain-Merida,34
9,80,12608,Sep Vanmarcke,Belgium,EF Education First-Drapac p/b Cannondale,29
9,81,12613,Silvan Dillier,Switzerland,AG2R La Mondiale,27
9,82,12613,Pierre Latour,France,AG2R La Mondiale,24
9,83,12613,Michael Schär,Switzerland,BMC Racing Team,31
9,84,12613,Guillaume Van Keirsbulck,Belgium,Wanty-Groupe Gobert,27
9,85,12613,Tejay Van Garderen,United States,BMC Racing Team,29
9,86,12613,Guillaume Martin,France,Wanty-Groupe Gobert,25
9,87,12613,Koen De Kort,Netherlands,Trek-Segafredo,35
9,88,12613,Michael Gogl,Austria,Trek-Segafredo,24
9,89,12613,Ion Izagirre,Spain,Bahrain-Merida,29
9,90,12618,Rory Sutherland,Australia,UAE Team Emirates,36
9,91,12623,Christophe Laporte,France,Cofidis,25
9,92,12627,Tom-Jelte Slagter,Netherlands,Team Dimension Data,29
9,93,12627,Thomas De Gendt,Belgium,Lotto-Soudal,31
9,94,12627,Rick Zabel,Germany,Team Katusha-Alpecin,24
9,95,12629,Magnus Cort Nielsen,Denmark,Astana,25
9,96,12643,Michael Valgren,Denmark,Astana,26
9,97,12743,Kristijan Koren,Slovenia,Bahrain-Merida,31
9,98,12837,Pawel Poljanski,Poland,Bora-Hansgrohe,28
9,99,12884,Jérôme Cousin,France,Direct Énergie,29
9,100,12892,Tobias Ludvigsson,Sweden,Groupama-FDJ,27
9,101,12892,Florian Vachon,France,Fortuneo-Samsic,33
9,102,12892,Daniele Bennati,Italy,Movistar Team,37
9,103,12929,Marco Minnaard,Netherlands,Wanty-Groupe Gobert,29
9,104,13010,Olivier Le Gac,France,Groupama-FDJ,24
9,105,13010,Luke Rowe,Great Britain,Team Sky,28
9,106,13010,Simon Clarke,Australia,EF Education First-Drapac p/b Cannondale,31
9,107,13010,Maximiliano Richeze,Argentina,Quick-Step Floors,35
9,108,13010,Julian Alaphilippe,France,Quick-Step Floors,26
9,109,13010,Marc Soler,Spain,Movistar Team,24
9,110,13230,Laurens Ten Dam,Netherlands,Team Sunweb,37
9,111,13230,Niki Terpstra,Netherlands,Quick-Step Floors,34
9,112,13230,David Gaudu,France,Groupama-FDJ,21
9,113,13230,Yoann Offredo,France,Wanty-Groupe Gobert,31
9,114,13230,Rudy Molard,France,Groupama-FDJ,28
9,115,13230,Romain Sicard,France,Direct Énergie,30
9,116,13230,Jack Bauer,New Zealand,Mitchelton-Scott,33
9,117,13230,Lukas Pöstlberger,Austria,Bora-Hansgrohe,26
9,118,13230,Gregor Mühlberger,Austria,Bora-Hansgrohe,24
9,119,13230,Nikias Arndt,Germany,Team Sunweb,26
9,120,13230,Jasper De Buyst,Belgium,Lotto-Soudal,24
9,121,13230,Jonathan Castroviejo,Spain,Team Sky,31
9,122,13230,Tomasz Marczynski,Poland,Lotto-Soudal,34
9,123,13235,Daniel Oss,Italy,Bora-Hansgrohe,31
9,124,13235,Marcel Kittel,Germany,Team Katusha-Alpecin,30
9,125,13235,Gorka Izagirre,Spain,Bahrain-Merida,30
9,126,13235,Patrick Bevin,New Zealand,BMC Racing Team,27
9,127,13235,Andrea Pasqualon,Italy,Wanty-Groupe Gobert,30
9,128,13235,Sonny Colbrelli,Italy,Bahrain-Merida,28
9,129,13235,Jacopo Guarnieri,Italy,Groupama-FDJ,30
9,130,13235,Thomas Degand,Belgium,Wanty-Groupe Gobert,32
9,131,13235,Julien Simon,France,Cofidis,32
9,132,13235,Laurent Pichon,France,Fortuneo-Samsic,31
9,133,13235,Romain Hardy,France,Fortuneo-Samsic,29
9,134,13235,Wout Poels,Netherlands,Team Sky,30
9,135,13235,Daniel Navarro,Spain,Cofidis,34
9,136,13235,Egan Bernal,Colombia,Team Sky,21
9,137,13235,Marco Marcato,Italy,UAE Team Emirates,34
9,138,13235,Élie Gesbert,France,Fortuneo-Samsic,23
9,139,13235,Jay Thomson,South Africa,Team Dimension Data,32
9,140,13235,Mathias Frank,Switzerland,AG2R La Mondiale,31
9,141,13235,Michal Kwiatkowski,Poland,Team Sky,28
9,142,13235,Jens Keukeleire,Belgium,Lotto-Soudal,29
9,143,13235,Maciej Bodnar,Poland,Bora-Hansgrohe,33
9,144,13235,Fabien Grellier,France,Direct Énergie,23
9,145,13235,Simon Gerrans,Australia,BMC Racing Team,38
9,146,13235,Mark Renshaw,Australia,Team Dimension Data,35
9,147,13235,Kevin Ledanois,France,Fortuneo-Samsic,24
9,148,13235,Jesper Hansen,Denmark,Astana,27
9,149,13235,Ian Boswell,United States,Team Katusha-Alpecin,27
9,150,13235,Daniel Felipe Martínez,Colombia,EF Education First-Drapac p/b Cannondale,22
9,151,13235,Darwin Atapuma,Colombia,UAE Team Emirates,30
9,152,13235,Jesús Herrada,Spain,Cofidis,27
9,153,13235,Anthony Perez,France,Cofidis,27
9,154,13235,Arthur Vichot,France,Groupama-FDJ,29
9,155,13235,Rein Taaramäe,Estonia,Direct Énergie,31
9,156,13235,Dion Smith,New Zealand,Wanty-Groupe Gobert,25
9,157,13235,Lawson Craddock,United States,EF Education First-Drapac p/b Cannondale,26
9,158,13235,Antwan Tolhoek,Netherlands,LottoNL-Jumbo,24
9,159,13235,Dylan Groenewegen,Netherlands,LottoNL-Jumbo,25
9,160,13235,Paul Martens,Germany,LottoNL-Jumbo,34
9,161,13235,Timo Roosen,Netherlands,LottoNL-Jumbo,25
9,162,13235,Amund Grøndahl Jansen ,Norway,LottoNL-Jumbo,24
9,163,13249,Gianni Moscon,Italy,Team Sky,24
9,164,13254,Alexis Vuillermoz,France,AG2R La Mondiale,30
9,165,13457,Damien Howson,Australia,Mitchelton-Scott,25
9,166,13457,Anthony Turgis,France,Cofidis,24
9,167,13457,Dimitri Claeys,Belgium,Cofidis,31
10,1,15927,Julian Alaphilippe,France,Quick-Step Floors,26
10,2,16021,Ion Izagirre,Spain,Bahrain-Merida,29
10,3,16027,Rein Taaramäe,Estonia,Direct Énergie,31
10,4,16031,Greg Van Avermaet,Belgium,BMC Racing Team,33
10,5,16031,Serge Pauwels,Belgium,Team Dimension Data,34
10,6,16071,Lilian Calmejane,France,Direct Énergie,25
10,7,16130,Daniel Martin,Ireland,UAE Team Emirates,31
10,8,16130,Primoz Roglic,Slovenia,LottoNL-Jumbo,28
10,9,16130,David Gaudu,France,Groupama-FDJ,21
10,10,16130,Geraint Thomas,Great Britain,Team Sky,32
10,11,16130,Romain Bardet,France,AG2R La Mondiale,27
10,12,16130,Steven Kruijswijk,Netherlands,LottoNL-Jumbo,31
10,13,16130,Adam Yates,Great Britain,Mitchelton-Scott,25
10,14,16130,Jakob Fuglsang,Denmark,Astana,33
10,15,16130,Chris Froome,Great Britain,Team Sky,33
10,16,16130,Tom Dumoulin,Netherlands,Team Sunweb,27
10,17,16130,Alejandro Valverde,Spain,Movistar Team,38
10,18,16130,Nairo Quintana,Colombia,Movistar Team,28
10,19,16130,Vincenzo Nibali,Italy,Bahrain-Merida,33
10,20,16130,Mikel Landa,Spain,Movistar Team,28
10,21,16130,Rudy Molard,France,Groupama-FDJ,28
10,22,16130,Pierre Latour,France,AG2R La Mondiale,24
10,23,16135,Guillaume Martin,France,Wanty-Groupe Gobert,25
10,24,16145,Egan Bernal,Colombia,Team Sky,21
10,25,16162,Robert Gesink,Netherlands,LottoNL-Jumbo,32
10,26,16181,Bob Jungels,Luxembourg,Quick-Step Floors,25
10,27,16181,Damiano Caruso,Italy,BMC Racing Team,30
10,28,16181,Domenico Pozzovivo,Italy,Bahrain-Merida,35
10,29,16181,Mikel Nieve,Spain,Mitchelton-Scott,34
10,30,16181,Bauke Mollema,Netherlands,Trek-Segafredo,31
10,31,16181,Ilnur Zakarin,Russia,Team Katusha-Alpecin,28
10,32,16181,Rafal Majka,Poland,Bora-Hansgrohe,28
10,33,16193,Wout Poels,Netherlands,Team Sky,30
10,34,16286,Rigoberto Urán,Colombia,EF Education First-Drapac p/b Cannondale,31
10,35,16421,Tanel Kangert,Estonia,Astana,31
10,36,16421,Antwan Tolhoek,Netherlands,LottoNL-Jumbo,24
10,37,16514,Arthur Vichot,France,Groupama-FDJ,29
10,38,16579,Laurens Ten Dam,Netherlands,Team Sunweb,37
10,39,16579,Jesús Herrada,Spain,Cofidis,27
10,40,16579,Julien Bernard,France,Trek-Segafredo,26
10,41,16579,Ian Boswell,United States,Team Katusha-Alpecin,27
10,42,16579,Mathias Frank,Switzerland,AG2R La Mondiale,31
10,43,16579,Jesper Hansen,Denmark,Astana,27
10,44,16579,Tejay Van Garderen,United States,BMC Racing Team,29
10,45,16579,Gorka Izagirre,Spain,Bahrain-Merida,30
10,46,16584,Warren Barguil,France,Fortuneo-Samsic,26
10,47,16612,Damien Howson,Australia,Mitchelton-Scott,25
10,48,16612,Michal Kwiatkowski,Poland,Team Sky,28
10,49,16658,Maxime Bouet,France,Fortuneo-Samsic,31
10,50,16658,Tom-Jelte Slagter,Netherlands,Team Dimension Data,29
10,51,16658,Kristijan Ðurasek,Croatia,UAE Team Emirates,30
10,52,16658,Amaël Moinard,France,Fortuneo-Samsic,36
10,53,16821,Élie Gesbert,France,Fortuneo-Samsic,23
10,54,16829,Søren Kragh Andersen,Denmark,Team Sunweb,23
10,55,16830,Simon Geschke,Germany,Team Sunweb,32
10,56,16989,Thomas Degand,Belgium,Wanty-Groupe Gobert,32
10,57,16994,Darwin Atapuma,Colombia,UAE Team Emirates,30
10,58,17032,Tony Gallopin,France,AG2R La Mondiale,30
10,59,17059,Nikias Arndt,Germany,Team Sunweb,26
10,60,17059,Stefan Küng,Switzerland,BMC Racing Team,24
10,61,17059,Andrea Pasqualon,Italy,Wanty-Groupe Gobert,30
10,62,17059,Jasper Stuyven,Belgium,Trek-Segafredo,26
10,63,17059,Marco Minnaard,Netherlands,Wanty-Groupe Gobert,29
10,64,17059,Tobias Ludvigsson,Sweden,Groupama-FDJ,27
10,65,17059,Chad Haga,United States,Team Sunweb,29
10,66,17059,Daniel Felipe Martínez,Colombia,EF Education First-Drapac p/b Cannondale,22
10,67,17059,Pavel Kochetkov,Russia,Team Katusha-Alpecin,32
10,68,17059,Franco Pellizotti,Italy,Bahrain-Merida,40
10,69,17059,Sylvain Chavanel,France,Direct Énergie,39
10,70,17059,Koen De Kort,Netherlands,Trek-Segafredo,35
10,71,17059,Simon Clarke,Australia,EF Education First-Drapac p/b Cannondale,31
10,72,17059,Daryl Impey,South Africa,Mitchelton-Scott,31
10,73,17059,Michael Valgren,Denmark,Astana,26
10,74,17059,Pierre Rolland,France,EF Education First-Drapac p/b Cannondale,31
10,75,17059,Andrey Amador,Costa Rica,Movistar Team,31
10,76,17059,Omar Fraile,Spain,Astana,27
10,77,17059,Jonathan Castroviejo,Spain,Team Sky,31
10,78,17215,Nicolas Edet,France,Cofidis,30
10,79,17215,Anthony Perez,France,Cofidis,27
10,80,17215,Thomas De Gendt,Belgium,Lotto-Soudal,31
10,81,17215,Toms Skujins,Latvia,Trek-Segafredo,27
10,82,17215,Paul Martens,Germany,LottoNL-Jumbo,34
10,83,17215,Patrick Bevin,New Zealand,BMC Racing Team,27
10,84,17220,Michael Gogl,Austria,Trek-Segafredo,24
10,85,17283,Michael Schär,Switzerland,BMC Racing Team,31
10,86,17283,Yoann Offredo,France,Wanty-Groupe Gobert,31
10,87,17283,Philippe Gilbert,Belgium,Quick-Step Floors,36
10,88,17395,Marc Soler,Spain,Movistar Team,24
10,89,17430,Silvan Dillier,Switzerland,AG2R La Mondiale,27
10,90,17430,Anthony Turgis,France,Cofidis,24
10,91,17430,Edward Theuns,Belgium,Team Sunweb,27
10,92,17430,Laurent Pichon,France,Fortuneo-Samsic,31
10,93,17430,Kevin Ledanois,France,Fortuneo-Samsic,24
10,94,17430,Dimitri Claeys,Belgium,Cofidis,31
10,95,17430,Simon Gerrans,Australia,BMC Racing Team,38
10,96,17430,Oliver Naesen,Belgium,AG2R La Mondiale,27
10,97,17430,Tim Declercq,Belgium,Quick-Step Floors,29
10,98,17430,Tomasz Marczynski,Poland,Lotto-Soudal,34
10,99,17430,Yves Lampaert,Belgium,Quick-Step Floors,27
10,100,17430,Jelle Vanendert,Belgium,Lotto-Soudal,33
10,101,17430,Florian Vachon,France,Fortuneo-Samsic,33
10,102,17430,Imanol Erviti,Spain,Movistar Team,34
10,103,17430,Rory Sutherland,Australia,UAE Team Emirates,36
10,104,17430,Pawel Poljanski,Poland,Bora-Hansgrohe,28
10,105,17430,Dion Smith,New Zealand,Wanty-Groupe Gobert,25
10,106,17430,Daniel Navarro,Spain,Cofidis,34
10,107,17430,Magnus Cort Nielsen,Denmark,Astana,25
10,108,17430,Julien Simon,France,Cofidis,32
10,109,17430,Romain Sicard,France,Direct Énergie,30
10,110,17430,Gregor Mühlberger,Austria,Bora-Hansgrohe,24
10,111,17430,Dmitriy Gruzdev,Kazakhstan,Astana,32
10,112,17430,Sonny Colbrelli,Italy,Bahrain-Merida,28
10,113,17450,Luke Durbridge,Australia,Mitchelton-Scott,27
10,114,17450,Mathew Hayman,Australia,Mitchelton-Scott,40
10,115,17516,Peter Sagan,Slovakia,Bora-Hansgrohe,28
10,116,17516,Daniel Oss,Italy,Bora-Hansgrohe,31
10,117,17597,Marco Marcato,Italy,UAE Team Emirates,34
10,118,17597,Nils Politt,Germany,Team Katusha-Alpecin,24
10,119,17597,Taylor Phinney,United States,EF Education First-Drapac p/b Cannondale,28
10,120,17597,Reinardt Janse Van Rensburg,South Africa,Team Dimension Data,29
10,121,17597,Alexander Kristoff,Norway,UAE Team Emirates,31
10,122,17597,Edvald Boasson Hagen,Norway,Team Dimension Data,31
10,123,17597,John Degenkolb,Germany,Trek-Segafredo,29
10,124,17597,Ramon Sinkeldam,Netherlands,Groupama-FDJ,29
10,125,17597,Marcel Sieberg,Germany,Lotto-Soudal,36
10,126,17597,Jasper De Buyst,Belgium,Lotto-Soudal,24
10,127,17597,Niki Terpstra,Netherlands,Quick-Step Floors,34
